Date,Open,High,Low,Close,Volume,Adj Close
2012-11-21,6035.47,6124.82,5937.16,6000.0,8871256,6000.0
2012-11-22,5923.19,5951.16,5900.17,5936.39,4260902,5936.39
2012-11-23,5920.02,5949.39,5897.22,5911.21,2189297,5911.21
2012-11-24,5947.28,6016.91,5808.36,5875.04,4441004,5875.04
2012-11-25,5987.67,5998.11,5898.0,5937.29,7791924,5937.29
2012-11-26,5847.92,5951.22,5759.03,5909.65,5247172,5909.65
2012-11-27,5858.88,6022.21,5769.01,5946.75,7612924,5946.75
2012-11-28,6031.53,6123.89,5992.65,6091.98,2610713,6091.98
2012-11-29,6214.37,6292.96,6152.01,6186.13,8345798,6186.13
2012-11-30,6142.41,6204.3,6096.87,6155.38,1328484,6155.38
2012-12-01,6232.85,6330.44,6105.17,6131.64,8069068,6131.64
2012-12-02,6288.38,6362.33,6155.69,6166.98,7961249,6166.98
2012-12-03,6125.87,6174.62,5955.4,6045.35,3213983,6045.35
2012-12-04,5959.76,6009.75,5917.56,5984.62,8810560,5984.62
2012-12-05,6044.41,6090.22,5975.47,6021.81,4827288,6021.81
2012-12-06,5983.07,6032.02,5959.5,6014.64,1740962,6014.64
2012-12-07,6137.51,6174.86,6075.84,6156.11,6777692,6156.11
2012-12-08,6069.19,6117.69,6068.84,6112.27,3150803,6112.27
2012-12-09,6011.67,6070.8,5975.03,6037.32,8123251,6037.32
2012-12-10,6056.06,6078.22,5933.66,5974.68,6351703,5974.68
2012-12-11,5999.95,6002.55,5947.26,5977.48,6340553,5977.48
2012-12-12,5928.89,6036.58,5854.19,5967.74,9545122,5967.74
2012-12-13,6089.47,6184.66,6076.81,6129.25,4906236,6129.25
2012-12-14,6093.34,6105.5,6092.19,6101.74,6550748,6101.74
2012-12-15,6040.43,6113.8,5982.27,6107.55,2634872,6107.55
2012-12-16,6093.66,6195.33,6024.97,6174.19,2520048,6174.19
2012-12-17,6183.8,6213.95,6152.68,6168.04,3258874,6168.04
2012-12-18,6213.91,6232.93,6203.69,6211.01,5069396,6211.01
2012-12-19,6261.74,6288.45,6225.38,6242.31,4071507,6242.31
2012-12-20,6266.32,6308.39,6187.51,6306.9,4693643,6306.9
2012-12-21,6163.35,6244.81,6092.93,6202.24,7720514,6202.24
2012-12-22,6227.22,6272.98,6168.38,6264.22,2215224,6264.22
